item_id,stage,timestamp,time_spent_minutes,previous_timestamp,time_between_stage,is_delayed
381,Shipping,2026-04-25 21:43:47.981137,60,2026-04-25 20:43:47.981137,60.0,False
382,Receiving,2026-04-25 17:50:47.981137,8,,,False
382,Storage,2026-04-25 19:29:47.981137,99,2026-04-25 17:50:47.981137,99.0,True
382,Picking,2026-04-25 19:55:47.981137,26,2026-04-25 19:29:47.981137,26.0,False
382,Packing,2026-04-25 21:05:47.981137,70,2026-04-25 19:55:47.981137,70.0,False
382,Shipping,2026-04-25 21:20:47.981137,15,2026-04-25 21:05:47.981137,15.0,False
383,Receiving,2026-04-25 17:56:47.981137,14,,,False
383,Storage,2026-04-25 19:29:47.981137,93,2026-04-25 17:56:47.981137,93.0,True
383,Picking,2026-04-25 20:03:47.981137,34,2026-04-25 19:29:47.981137,34.0,False
383,Packing,2026-04-25 20:18:47.981137,15,2026-04-25 20:03:47.981137,15.0,False
383,Shipping,2026-04-25 20:31:47.981137,13,2026-04-25 20:18:47.981137,13.0,False
384,Receiving,2026-04-25 17:57:47.981137,15,,,False
384,Storage,2026-04-25 19:35:47.981137,98,2026-04-25 17:57:47.981137,98.0,True
384,Picking,2026-04-25 21:19:47.981137,104,2026-04-25 19:35:47.981137,104.0,True
384,Packing,2026-04-25 21:30:47.981137,11,2026-04-25 21:19:47.981137,11.0,False
384,Shipping,2026-04-25 21:40:47.981137,10,2026-04-25 21:30:47.981137,10.0,False
385,Receiving,2026-04-25 18:34:47.981137,52,,,False
385,Storage,2026-04-25 22:01:47.981137,207,2026-04-25 18:34:47.981137,207.0,True
385,Picking,2026-04-25 22:40:47.981137,39,2026-04-25 22:01:47.981137,39.0,False
385,Packing,2026-04-25 23:06:47.981137,26,2026-04-25 22:40:47.981137,26.0,False
385,Shipping,2026-04-25 23:46:47.981137,40,2026-04-25 23:06:47.981137,40.0,False
386,Receiving,2026-04-25 17:51:47.981137,9,,,False
386,Storage,2026-04-25 19:55:47.981137,124,2026-04-25 17:51:47.981137,124.0,True
386,Picking,2026-04-25 20:51:47.981137,56,2026-04-25 19:55:47.981137,56.0,False
386,Packing,2026-04-25 21:17:47.981137,26,2026-04-25 20:51:47.981137,26.0,False
386,Shipping,2026-04-25 21:39:47.981137,22,2026-04-25 21:17:47.981137,22.0,False
387,Receiving,2026-04-25 18:00:47.981137,18,,,False
387,Storage,2026-04-25 21:12:47.981137,192,2026-04-25 18:00:47.981137,192.0,True
387,Picking,2026-04-25 21:53:47.981137,41,2026-04-25 21:12:47.981137,41.0,False
387,Packing,2026-04-25 22:16:47.981137,23,2026-04-25 21:53:47.981137,23.0,False
387,Shipping,2026-04-25 22:43:47.981137,27,2026-04-25 22:16:47.981137,27.0,False
388,Receiving,2026-04-25 18:01:47.981137,19,,,False
388,Storage,2026-04-25 20:06:47.981137,125,2026-04-25 18:01:47.981137,125.0,True
388,Picking,2026-04-25 20:21:47.981137,15,2026-04-25 20:06:47.981137,15.0,False
388,Packing,2026-04-25 22:38:47.981137,137,2026-04-25 20:21:47.981137,137.0,True
388,Shipping,2026-04-25 22:56:47.981137,18,2026-04-25 22:38:47.981137,18.0,False
389,Receiving,2026-04-25 17:52:47.981137,10,,,False
389,Storage,2026-04-25 20:11:47.981137,139,2026-04-25 17:52:47.981137,139.0,True
389,Picking,2026-04-25 20:24:47.981137,13,2026-04-25 20:11:47.981137,13.0,False
389,Packing,2026-04-25 20:49:47.981137,25,2026-04-25 20:24:47.981137,25.0,False
389,Shipping,2026-04-25 21:06:47.981137,17,2026-04-25 20:49:47.981137,17.0,False
390,Receiving,2026-04-25 18:49:47.981137,67,,,False
390,Storage,2026-04-25 20:16:47.981137,87,2026-04-25 18:49:47.981137,87.0,False
390,Picking,2026-04-25 20:39:47.981137,23,2026-04-25 20:16:47.981137,23.0,False
390,Packing,2026-04-25 20:47:47.981137,8,2026-04-25 20:39:47.981137,8.0,False
390,Shipping,2026-04-25 21:20:47.981137,33,2026-04-25 20:47:47.981137,33.0,False
391,Receiving,2026-04-25 17:57:47.981137,15,,,False
391,Storage,2026-04-25 20:32:47.981137,155,2026-04-25 17:57:47.981137,155.0,True
391,Picking,2026-04-25 21:00:47.981137,28,2026-04-25 20:32:47.981137,28.0,False
391,Packing,2026-04-25 21:23:47.981137,23,2026-04-25 21:00:47.981137,23.0,False
391,Shipping,2026-04-25 21:49:47.981137,26,2026-04-25 21:23:47.981137,26.0,False
392,Receiving,2026-04-25 18:00:47.981137,18,,,False
392,Storage,2026-04-25 19:30:47.981137,90,2026-04-25 18:00:47.981137,90.0,False
392,Picking,2026-04-25 20:20:47.981137,50,2026-04-25 19:30:47.981137,50.0,False
392,Packing,2026-04-25 20:47:47.981137,27,2026-04-25 20:20:47.981137,27.0,False
392,Shipping,2026-04-25 23:02:47.981137,135,2026-04-25 20:47:47.981137,135.0,True
393,Receiving,2026-04-25 17:49:47.981137,7,,,False
393,Storage,2026-04-25 18:34:47.981137,45,2026-04-25 17:49:47.981137,45.0,False
393,Picking,2026-04-25 19:29:47.981137,55,2026-04-25 18:34:47.981137,55.0,False
393,Packing,2026-04-25 19:49:47.981137,20,2026-04-25 19:29:47.981137,20.0,False
393,Shipping,2026-04-25 22:12:47.981137,143,2026-04-25 19:49:47.981137,143.0,True
394,Receiving,2026-04-25 18:02:47.981137,20,,,False
394,Storage,2026-04-25 20:50:47.981137,168,2026-04-25 18:02:47.981137,168.0,True
394,Picking,2026-04-25 21:38:47.981137,48,2026-04-25 20:50:47.981137,48.0,False
394,Packing,2026-04-25 22:08:47.981137,30,2026-04-25 21:38:47.981137,30.0,False
394,Shipping,2026-04-25 22:27:47.981137,19,2026-04-25 22:08:47.981137,19.0,False
395,Receiving,2026-04-25 17:58:47.981137,16,,,False
395,Storage,2026-04-25 18:53:47.981137,55,2026-04-25 17:58:47.981137,55.0,False
395,Picking,2026-04-25 19:47:47.981137,54,2026-04-25 18:53:47.981137,54.0,False
395,Packing,2026-04-25 20:06:47.981137,19,2026-04-25 19:47:47.981137,19.0,False
395,Shipping,2026-04-25 20:33:47.981137,27,2026-04-25 20:06:47.981137,27.0,False
396,Receiving,2026-04-25 17:57:47.981137,15,,,False
396,Storage,2026-04-25 20:16:47.981137,139,2026-04-25 17:57:47.981137,139.0,True
396,Picking,2026-04-25 20:56:47.981137,40,2026-04-25 20:16:47.981137,40.0,False
396,Packing,2026-04-25 21:08:47.981137,12,2026-04-25 20:56:47.981137,12.0,False
396,Shipping,2026-04-25 21:25:47.981137,17,2026-04-25 21:08:47.981137,17.0,False
397,Receiving,2026-04-25 17:52:47.981137,10,,,False
397,Storage,2026-04-25 20:09:47.981137,137,2026-04-25 17:52:47.981137,137.0,True
397,Picking,2026-04-25 20:45:47.981137,36,2026-04-25 20:09:47.981137,36.0,False
397,Packing,2026-04-25 21:09:47.981137,24,2026-04-25 20:45:47.981137,24.0,False
397,Shipping,2026-04-25 21:44:47.981137,35,2026-04-25 21:09:47.981137,35.0,False
398,Receiving,2026-04-25 19:36:47.981137,114,,,True
398,Storage,2026-04-25 23:35:47.981137,239,2026-04-25 19:36:47.981137,239.0,True
398,Picking,2026-04-26 00:32:47.981137,57,2026-04-25 23:35:47.981137,57.0,False
398,Packing,2026-04-26 00:53:47.981137,21,2026-04-26 00:32:47.981137,21.0,False
398,Shipping,2026-04-26 01:19:47.981137,26,2026-04-26 00:53:47.981137,26.0,False
399,Receiving,2026-04-25 17:48:47.981137,6,,,False
399,Storage,2026-04-25 18:37:47.981137,49,2026-04-25 17:48:47.981137,49.0,False
399,Picking,2026-04-25 19:02:47.981137,25,2026-04-25 18:37:47.981137,25.0,False
399,Packing,2026-04-25 20:39:47.981137,97,2026-04-25 19:02:47.981137,97.0,True
399,Shipping,2026-04-25 20:57:47.981137,18,2026-04-25 20:39:47.981137,18.0,False
400,Receiving,2026-04-25 17:56:47.981137,14,,,False
400,Storage,2026-04-25 20:30:47.981137,154,2026-04-25 17:56:47.981137,154.0,True
400,Picking,2026-04-25 21:08:47.981137,38,2026-04-25 20:30:47.981137,38.0,False
400,Packing,2026-04-25 21:20:47.981137,12,2026-04-25 21:08:47.981137,12.0,False
400,Shipping,2026-04-25 22:24:47.981137,64,2026-04-25 21:20:47.981137,64.0,False
401,Receiving,2026-04-25 19:43:47.981137,121,,,True
401,Storage,2026-04-25 22:23:47.981137,160,2026-04-25 19:43:47.981137,160.0,True
401,Picking,2026-04-25 23:00:47.981137,37,2026-04-25 22:23:47.981137,37.0,False
401,Packing,2026-04-25 23:28:47.981137,28,2026-04-25 23:00:47.981137,28.0,False
401,Shipping,2026-04-26 00:08:47.981137,40,2026-04-25 23:28:47.981137,40.0,False
402,Receiving,2026-04-25 19:21:47.981137,99,,,True
402,Storage,2026-04-25 21:52:47.981137,151,2026-04-25 19:21:47.981137,151.0,True
402,Picking,2026-04-25 22:21:47.981137,29,2026-04-25 21:52:47.981137,29.0,False
402,Packing,2026-04-25 22:50:47.981137,29,2026-04-25 22:21:47.981137,29.0,False
402,Shipping,2026-04-25 23:30:47.981137,40,2026-04-25 22:50:47.981137,40.0,False
403,Receiving,2026-04-25 17:47:47.981137,5,,,False
403,Storage,2026-04-25 19:29:47.981137,102,2026-04-25 17:47:47.981137,102.0,True
403,Picking,2026-04-25 20:00:47.981137,31,2026-04-25 19:29:47.981137,31.0,False
403,Packing,2026-04-25 20:20:47.981137,20,2026-04-25 20:00:47.981137,20.0,False
403,Shipping,2026-04-25 20:57:47.981137,37,2026-04-25 20:20:47.981137,37.0,False
404,Receiving,2026-04-25 17:49:47.981137,7,,,False
404,Storage,2026-04-25 19:02:47.981137,73,2026-04-25 17:49:47.981137,73.0,False
404,Picking,2026-04-25 19:24:47.981137,22,2026-04-25 19:02:47.981137,22.0,False
404,Packing,2026-04-25 19:51:47.981137,27,2026-04-25 19:24:47.981137,27.0,False
404,Shipping,2026-04-25 20:11:47.981137,20,2026-04-25 19:51:47.981137,20.0,False
405,Receiving,2026-04-25 17:53:47.981137,11,,,False
405,Storage,2026-04-25 21:07:47.981137,194,2026-04-25 17:53:47.981137,194.0,True
405,Picking,2026-04-25 22:03:47.981137,56,2026-04-25 21:07:47.981137,56.0,False
405,Packing,2026-04-25 22:27:47.981137,24,2026-04-25 22:03:47.981137,24.0,False
405,Shipping,2026-04-25 23:02:47.981137,35,2026-04-25 22:27:47.981137,35.0,False
406,Receiving,2026-04-25 17:54:47.981137,12,,,False
406,Storage,2026-04-25 19:06:47.981137,72,2026-04-25 17:54:47.981137,72.0,False
406,Picking,2026-04-25 19:34:47.981137,28,2026-04-25 19:06:47.981137,28.0,False
406,Packing,2026-04-25 19:44:47.981137,10,2026-04-25 19:34:47.981137,10.0,False
406,Shipping,2026-04-25 20:24:47.981137,40,2026-04-25 19:44:47.981137,40.0,False
407,Receiving,2026-04-25 19:37:47.981137,115,,,True
407,Storage,2026-04-25 22:04:47.981137,147,2026-04-25 19:37:47.981137,147.0,True
407,Picking,2026-04-25 22:19:47.981137,15,2026-04-25 22:04:47.981137,15.0,False
407,Packing,2026-04-26 00:24:47.981137,125,2026-04-25 22:19:47.981137,125.0,True
407,Shipping,2026-04-26 01:02:47.981137,38,2026-04-26 00:24:47.981137,38.0,False
408,Receiving,2026-04-25 17:49:47.981137,7,,,False
408,Storage,2026-04-25 20:41:47.981137,172,2026-04-25 17:49:47.981137,172.0,True
408,Picking,2026-04-25 21:06:47.981137,25,2026-04-25 20:41:47.981137,25.0,False
408,Packing,2026-04-25 21:23:47.981137,17,2026-04-25 21:06:47.981137,17.0,False
408,Shipping,2026-04-25 21:48:47.981137,25,2026-04-25 21:23:47.981137,25.0,False
409,Receiving,2026-04-25 18:00:47.981137,18,,,False
409,Storage,2026-04-25 20:25:47.981137,145,2026-04-25 18:00:47.981137,145.0,True
409,Picking,2026-04-25 21:08:47.981137,43,2026-04-25 20:25:47.981137,43.0,False
409,Packing,2026-04-25 21:18:47.981137,10,2026-04-25 21:08:47.981137,10.0,False
409,Shipping,2026-04-25 23:17:47.981137,119,2026-04-25 21:18:47.981137,119.0,True
410,Receiving,2026-04-25 17:55:47.981137,13,,,False
410,Storage,2026-04-25 20:10:47.981137,135,2026-04-25 17:55:47.981137,135.0,True
410,Picking,2026-04-25 21:02:47.981137,52,2026-04-25 20:10:47.981137,52.0,False
410,Packing,2026-04-25 21:18:47.981137,16,2026-04-25 21:02:47.981137,16.0,False
410,Shipping,2026-04-25 21:32:47.981137,14,2026-04-25 21:18:47.981137,14.0,False
411,Receiving,2026-04-25 17:52:47.981137,10,,,False
411,Storage,2026-04-25 21:22:47.981137,210,2026-04-25 17:52:47.981137,210.0,True
411,Picking,2026-04-25 22:05:47.981137,43,2026-04-25 21:22:47.981137,43.0,False
411,Packing,2026-04-25 22:29:47.981137,24,2026-04-25 22:05:47.981137,24.0,False
411,Shipping,2026-04-25 22:57:47.981137,28,2026-04-25 22:29:47.981137,28.0,False
412,Receiving,2026-04-25 17:49:47.981137,7,,,False
412,Storage,2026-04-25 18:29:47.981137,40,2026-04-25 17:49:47.981137,40.0,False
412,Picking,2026-04-25 18:46:47.981137,17,2026-04-25 18:29:47.981137,17.0,False
412,Packing,2026-04-25 18:57:47.981137,11,2026-04-25 18:46:47.981137,11.0,False
412,Shipping,2026-04-25 19:21:47.981137,24,2026-04-25 18:57:47.981137,24.0,False
413,Receiving,2026-04-25 18:02:47.981137,20,,,False
413,Storage,2026-04-25 19:09:47.981137,67,2026-04-25 18:02:47.981137,67.0,False
413,Picking,2026-04-25 20:05:47.981137,56,2026-04-25 19:09:47.981137,56.0,False
413,Packing,2026-04-25 20:12:47.981137,7,2026-04-25 20:05:47.981137,7.0,False
413,Shipping,2026-04-25 20:28:47.981137,16,2026-04-25 20:12:47.981137,16.0,False
414,Receiving,2026-04-25 18:47:47.981137,65,,,False
414,Storage,2026-04-25 19:21:47.981137,34,2026-04-25 18:47:47.981137,34.0,False
414,Picking,2026-04-25 19:54:47.981137,33,2026-04-25 19:21:47.981137,33.0,False
414,Packing,2026-04-25 20:57:47.981137,63,2026-04-25 19:54:47.981137,63.0,False
414,Shipping,2026-04-25 21:26:47.981137,29,2026-04-25 20:57:47.981137,29.0,False
415,Receiving,2026-04-25 17:52:47.981137,10,,,False
415,Storage,2026-04-25 18:52:47.981137,60,2026-04-25 17:52:47.981137,60.0,False
415,Picking,2026-04-25 19:35:47.981137,43,2026-04-25 18:52:47.981137,43.0,False
415,Packing,2026-04-25 19:44:47.981137,9,2026-04-25 19:35:47.981137,9.0,False
415,Shipping,2026-04-25 20:27:47.981137,43,2026-04-25 19:44:47.981137,43.0,False
416,Receiving,2026-04-25 17:59:47.981137,17,,,False
416,Storage,2026-04-25 21:37:47.981137,218,2026-04-25 17:59:47.981137,218.0,True
416,Picking,2026-04-25 21:50:47.981137,13,2026-04-25 21:37:47.981137,13.0,False
416,Packing,2026-04-25 23:57:47.981137,127,2026-04-25 21:50:47.981137,127.0,True
416,Shipping,2026-04-26 00:17:47.981137,20,2026-04-25 23:57:47.981137,20.0,False
417,Receiving,2026-04-25 17:59:47.981137,17,,,False
417,Storage,2026-04-25 18:56:47.981137,57,2026-04-25 17:59:47.981137,57.0,False
417,Picking,2026-04-25 19:09:47.981137,13,2026-04-25 18:56:47.981137,13.0,False
417,Packing,2026-04-25 19:31:47.981137,22,2026-04-25 19:09:47.981137,22.0,False
417,Shipping,2026-04-25 20:53:47.981137,82,2026-04-25 19:31:47.981137,82.0,False
418,Receiving,2026-04-25 19:47:47.981137,125,,,True
418,Storage,2026-04-25 22:35:47.981137,168,2026-04-25 19:47:47.981137,168.0,True
418,Picking,2026-04-25 23:10:47.981137,35,2026-04-25 22:35:47.981137,35.0,False
418,Packing,2026-04-25 23:21:47.981137,11,2026-04-25 23:10:47.981137,11.0,False
418,Shipping,2026-04-25 23:51:47.981137,30,2026-04-25 23:21:47.981137,30.0,False
419,Receiving,2026-04-25 17:56:47.981137,14,,,False
419,Storage,2026-04-25 19:09:47.981137,73,2026-04-25 17:56:47.981137,73.0,False
419,Picking,2026-04-25 19:26:47.981137,17,2026-04-25 19:09:47.981137,17.0,False
419,Packing,2026-04-25 21:38:47.981137,132,2026-04-25 19:26:47.981137,132.0,True
419,Shipping,2026-04-25 22:15:47.981137,37,2026-04-25 21:38:47.981137,37.0,False
420,Receiving,2026-04-25 17:49:47.981137,7,,,False
420,Storage,2026-04-25 19:41:47.981137,112,2026-04-25 17:49:47.981137,112.0,True
420,Picking,2026-04-25 21:27:47.981137,106,2026-04-25 19:41:47.981137,106.0,True
420,Packing,2026-04-25 21:48:47.981137,21,2026-04-25 21:27:47.981137,21.0,False
420,Shipping,2026-04-25 22:32:47.981137,44,2026-04-25 21:48:47.981137,44.0,False
421,Receiving,2026-04-25 17:50:47.981137,8,,,False
421,Storage,2026-04-25 19:42:47.981137,112,2026-04-25 17:50:47.981137,112.0,True
421,Picking,2026-04-25 22:38:47.981137,176,2026-04-25 19:42:47.981137,176.0,True
421,Packing,2026-04-25 22:46:47.981137,8,2026-04-25 22:38:47.981137,8.0,False
421,Shipping,2026-04-26 00:37:47.981137,111,2026-04-25 22:46:47.981137,111.0,True
422,Receiving,2026-04-25 17:55:47.981137,13,,,False
422,Storage,2026-04-25 19:02:47.981137,67,2026-04-25 17:55:47.981137,67.0,False
422,Picking,2026-04-25 19:27:47.981137,25,2026-04-25 19:02:47.981137,25.0,False
422,Packing,2026-04-25 19:54:47.981137,27,2026-04-25 19:27:47.981137,27.0,False
422,Shipping,2026-04-25 20:30:47.981137,36,2026-04-25 19:54:47.981137,36.0,False
423,Receiving,2026-04-25 18:01:47.981137,19,,,False
423,Storage,2026-04-25 19:06:47.981137,65,2026-04-25 18:01:47.981137,65.0,False
423,Picking,2026-04-25 19:29:47.981137,23,2026-04-25 19:06:47.981137,23.0,False
423,Packing,2026-04-25 19:45:47.981137,16,2026-04-25 19:29:47.981137,16.0,False
423,Shipping,2026-04-25 20:06:47.981137,21,2026-04-25 19:45:47.981137,21.0,False
424,Receiving,2026-04-25 17:56:47.981137,14,,,False
424,Storage,2026-04-25 20:48:47.981137,172,2026-04-25 17:56:47.981137,172.0,True
424,Picking,2026-04-25 21:15:47.981137,27,2026-04-25 20:48:47.981137,27.0,False
424,Packing,2026-04-25 21:39:47.981137,24,2026-04-25 21:15:47.981137,24.0,False
424,Shipping,2026-04-25 22:12:47.981137,33,2026-04-25 21:39:47.981137,33.0,False
425,Receiving,2026-04-25 17:49:47.981137,7,,,False
425,Storage,2026-04-25 20:08:47.981137,139,2026-04-25 17:49:47.981137,139.0,True
425,Picking,2026-04-25 21:02:47.981137,54,2026-04-25 20:08:47.981137,54.0,False
425,Packing,2026-04-25 21:29:47.981137,27,2026-04-25 21:02:47.981137,27.0,False
425,Shipping,2026-04-25 21:42:47.981137,13,2026-04-25 21:29:47.981137,13.0,False
426,Receiving,2026-04-25 17:48:47.981137,6,,,False
426,Storage,2026-04-25 20:06:47.981137,138,2026-04-25 17:48:47.981137,138.0,True
426,Picking,2026-04-25 20:19:47.981137,13,2026-04-25 20:06:47.981137,13.0,False
426,Packing,2026-04-25 20:38:47.981137,19,2026-04-25 20:19:47.981137,19.0,False
426,Shipping,2026-04-25 22:00:47.981137,82,2026-04-25 20:38:47.981137,82.0,False
427,Receiving,2026-04-25 17:52:47.981137,10,,,False
427,Storage,2026-04-25 21:18:47.981137,206,2026-04-25 17:52:47.981137,206.0,True
427,Picking,2026-04-25 22:15:47.981137,57,2026-04-25 21:18:47.981137,57.0,False
427,Packing,2026-04-25 23:57:47.981137,102,2026-04-25 22:15:47.981137,102.0,True
427,Shipping,2026-04-26 00:23:47.981137,26,2026-04-25 23:57:47.981137,26.0,False
428,Receiving,2026-04-25 17:57:47.981137,15,,,False
428,Storage,2026-04-25 20:03:47.981137,126,2026-04-25 17:57:47.981137,126.0,True
428,Picking,2026-04-25 20:54:47.981137,51,2026-04-25 20:03:47.981137,51.0,False
428,Packing,2026-04-25 22:03:47.981137,69,2026-04-25 20:54:47.981137,69.0,False
428,Shipping,2026-04-25 22:37:47.981137,34,2026-04-25 22:03:47.981137,34.0,False
429,Receiving,2026-04-25 18:02:47.981137,20,,,False
429,Storage,2026-04-25 19:13:47.981137,71,2026-04-25 18:02:47.981137,71.0,False
429,Picking,2026-04-25 20:33:47.981137,80,2026-04-25 19:13:47.981137,80.0,False
429,Packing,2026-04-25 21:02:47.981137,29,2026-04-25 20:33:47.981137,29.0,False
429,Shipping,2026-04-25 21:31:47.981137,29,2026-04-25 21:02:47.981137,29.0,False
430,Receiving,2026-04-25 18:01:47.981137,19,,,False
430,Storage,2026-04-25 20:22:47.981137,141,2026-04-25 18:01:47.981137,141.0,True
430,Picking,2026-04-25 20:42:47.981137,20,2026-04-25 20:22:47.981137,20.0,False
430,Packing,2026-04-25 20:56:47.981137,14,2026-04-25 20:42:47.981137,14.0,False
430,Shipping,2026-04-25 21:07:47.981137,11,2026-04-25 20:56:47.981137,11.0,False
431,Receiving,2026-04-25 18:02:47.981137,20,,,False
431,Storage,2026-04-25 19:19:47.981137,77,2026-04-25 18:02:47.981137,77.0,False
431,Picking,2026-04-25 20:01:47.981137,42,2026-04-25 19:19:47.981137,42.0,False
431,Packing,2026-04-25 20:23:47.981137,22,2026-04-25 20:01:47.981137,22.0,False
431,Shipping,2026-04-25 20:46:47.981137,23,2026-04-25 20:23:47.981137,23.0,False
432,Receiving,2026-04-25 17:50:47.981137,8,,,False
432,Storage,2026-04-25 19:42:47.981137,112,2026-04-25 17:50:47.981137,112.0,True
432,Picking,2026-04-25 20:42:47.981137,60,2026-04-25 19:42:47.981137,60.0,False
432,Packing,2026-04-25 22:51:47.981137,129,2026-04-25 20:42:47.981137,129.0,True
432,Shipping,2026-04-25 23:30:47.981137,39,2026-04-25 22:51:47.981137,39.0,False
433,Receiving,2026-04-25 19:05:47.981137,83,,,False
433,Storage,2026-04-25 20:34:47.981137,89,2026-04-25 19:05:47.981137,89.0,False
433,Picking,2026-04-25 21:28:47.981137,54,2026-04-25 20:34:47.981137,54.0,False
433,Packing,2026-04-25 21:51:47.981137,23,2026-04-25 21:28:47.981137,23.0,False
433,Shipping,2026-04-25 22:35:47.981137,44,2026-04-25 21:51:47.981137,44.0,False
434,Receiving,2026-04-25 17:50:47.981137,8,,,False
434,Storage,2026-04-25 19:57:47.981137,127,2026-04-25 17:50:47.981137,127.0,True
434,Picking,2026-04-25 20:19:47.981137,22,2026-04-25 19:57:47.981137,22.0,False
434,Packing,2026-04-25 20:44:47.981137,25,2026-04-25 20:19:47.981137,25.0,False
434,Shipping,2026-04-25 22:12:47.981137,88,2026-04-25 20:44:47.981137,88.0,False
435,Receiving,2026-04-25 17:57:47.981137,15,,,False
435,Storage,2026-04-25 20:01:47.981137,124,2026-04-25 17:57:47.981137,124.0,True
435,Picking,2026-04-25 20:36:47.981137,35,2026-04-25 20:01:47.981137,35.0,False
435,Packing,2026-04-25 21:01:47.981137,25,2026-04-25 20:36:47.981137,25.0,False
435,Shipping,2026-04-25 21:31:47.981137,30,2026-04-25 21:01:47.981137,30.0,False
436,Receiving,2026-04-25 18:00:47.981137,18,,,False
436,Storage,2026-04-25 20:12:47.981137,132,2026-04-25 18:00:47.981137,132.0,True
436,Picking,2026-04-25 20:22:47.981137,10,2026-04-25 20:12:47.981137,10.0,False
436,Packing,2026-04-25 20:41:47.981137,19,2026-04-25 20:22:47.981137,19.0,False
436,Shipping,2026-04-25 20:51:47.981137,10,2026-04-25 20:41:47.981137,10.0,False
437,Receiving,2026-04-25 18:31:47.981137,49,,,False
437,Storage,2026-04-25 19:45:47.981137,74,2026-04-25 18:31:47.981137,74.0,False
437,Picking,2026-04-25 20:05:47.981137,20,2026-04-25 19:45:47.981137,20.0,False
437,Packing,2026-04-25 20:33:47.981137,28,2026-04-25 20:05:47.981137,28.0,False
437,Shipping,2026-04-25 20:47:47.981137,14,2026-04-25 20:33:47.981137,14.0,False
438,Receiving,2026-04-25 17:55:47.981137,13,,,False
438,Storage,2026-04-25 19:55:47.981137,120,2026-04-25 17:55:47.981137,120.0,True
438,Picking,2026-04-25 21:05:47.981137,70,2026-04-25 19:55:47.981137,70.0,False
438,Packing,2026-04-25 21:10:47.981137,5,2026-04-25 21:05:47.981137,5.0,False
438,Shipping,2026-04-25 21:44:47.981137,34,2026-04-25 21:10:47.981137,34.0,False
439,Receiving,2026-04-25 17:52:47.981137,10,,,False
439,Storage,2026-04-25 18:22:47.981137,30,2026-04-25 17:52:47.981137,30.0,False
439,Picking,2026-04-25 18:57:47.981137,35,2026-04-25 18:22:47.981137,35.0,False
439,Packing,2026-04-25 19:04:47.981137,7,2026-04-25 18:57:47.981137,7.0,False
439,Shipping,2026-04-25 19:40:47.981137,36,2026-04-25 19:04:47.981137,36.0,False
440,Receiving,2026-04-25 17:59:47.981137,17,,,False
440,Storage,2026-04-25 18:53:47.981137,54,2026-04-25 17:59:47.981137,54.0,False
440,Picking,2026-04-25 19:27:47.981137,34,2026-04-25 18:53:47.981137,34.0,False
440,Packing,2026-04-25 19:43:47.981137,16,2026-04-25 19:27:47.981137,16.0,False
440,Shipping,2026-04-25 21:40:47.981137,117,2026-04-25 19:43:47.981137,117.0,True
441,Receiving,2026-04-25 17:50:47.981137,8,,,False
441,Storage,2026-04-25 19:19:47.981137,89,2026-04-25 17:50:47.981137,89.0,False
441,Picking,2026-04-25 20:11:47.981137,52,2026-04-25 19:19:47.981137,52.0,False
441,Packing,2026-04-25 20:26:47.981137,15,2026-04-25 20:11:47.981137,15.0,False
441,Shipping,2026-04-25 20:49:47.981137,23,2026-04-25 20:26:47.981137,23.0,False
442,Receiving,2026-04-25 19:13:47.981137,91,,,True
442,Storage,2026-04-25 19:44:47.981137,31,2026-04-25 19:13:47.981137,31.0,False
442,Picking,2026-04-25 20:37:47.981137,53,2026-04-25 19:44:47.981137,53.0,False
442,Packing,2026-04-25 22:03:47.981137,86,2026-04-25 20:37:47.981137,86.0,False
442,Shipping,2026-04-25 22:25:47.981137,22,2026-04-25 22:03:47.981137,22.0,False
443,Receiving,2026-04-25 17:59:47.981137,17,,,False
443,Storage,2026-04-25 18:55:47.981137,56,2026-04-25 17:59:47.981137,56.0,False
443,Picking,2026-04-25 21:09:47.981137,134,2026-04-25 18:55:47.981137,134.0,True
443,Packing,2026-04-25 21:17:47.981137,8,2026-04-25 21:09:47.981137,8.0,False
443,Shipping,2026-04-25 22:01:47.981137,44,2026-04-25 21:17:47.981137,44.0,False
444,Receiving,2026-04-25 17:51:47.981137,9,,,False
444,Storage,2026-04-25 18:28:47.981137,37,2026-04-25 17:51:47.981137,37.0,False
444,Picking,2026-04-25 18:48:47.981137,20,2026-04-25 18:28:47.981137,20.0,False
444,Packing,2026-04-25 19:01:47.981137,13,2026-04-25 18:48:47.981137,13.0,False
444,Shipping,2026-04-25 19:23:47.981137,22,2026-04-25 19:01:47.981137,22.0,False
445,Receiving,2026-04-25 17:59:47.981137,17,,,False
445,Storage,2026-04-25 20:27:47.981137,148,2026-04-25 17:59:47.981137,148.0,True
445,Picking,2026-04-25 21:04:47.981137,37,2026-04-25 20:27:47.981137,37.0,False
445,Packing,2026-04-25 21:22:47.981137,18,2026-04-25 21:04:47.981137,18.0,False
445,Shipping,2026-04-25 21:49:47.981137,27,2026-04-25 21:22:47.981137,27.0,False
446,Receiving,2026-04-25 17:54:47.981137,12,,,False
446,Storage,2026-04-25 20:53:47.981137,179,2026-04-25 17:54:47.981137,179.0,True
446,Picking,2026-04-25 21:17:47.981137,24,2026-04-25 20:53:47.981137,24.0,False
446,Packing,2026-04-25 21:35:47.981137,18,2026-04-25 21:17:47.981137,18.0,False
446,Shipping,2026-04-25 22:48:47.981137,73,2026-04-25 21:35:47.981137,73.0,False
